address;adm_district;city_district;lattitude;longitude
город Москва, Озёрная улица, дом 27, корпус 2;Западный;Очаково-Матвеевское;55.674211;37.4548046
город Москва, улица Довженко, дом 10;Западный;Раменки;55.7205576;37.5116577
город Москва, Очаковское шоссе, дом 10, корпус 1;Западный;Очаково-Матвеевское;55.6954029;37.4572628
город Москва, Беломорская улица, дом 40;Северный;Ховрино;55.8664555;37.4831372
город Москва, 1-й Амбулаторный проезд, дом 8, строение 1;Северный;Аэропорт;55.8115688;37.5328289
город Москва, Онежская улица, дом 3;Северный;Головинский;55.8451849;37.5209976
город Москва, Дубосековская улица, дом 3;Северный;Сокол;55.8100094;37.4965098
город Москва, улица Сальвадора Альенде, дом 6;Северный;Сокол;55.7960225;37.5056658
город Москва, Песчаный переулок, дом 6;Северный;Сокол;55.7996991;37.5085098
город Москва, улица Сальвадора Альенде, дом 9;Северный;Сокол;55.7942204;37.5068501
город Москва, улица Сальвадора Альенде, дом 9;Северный;Сокол;55.7942204;37.5068501
город Москва, Клинская улица, дом 24;Северный;Ховрино;55.8717992;37.489899
город Москва, Клинская улица, дом 22;Северный;Ховрино;55.8712564;37.4907343
город Москва, Флотская улица, дом 64;Северный;Головинский;55.854759;37.508032
город Москва, Кронштадтский бульвар, дом 33;Северный;Головинский;55.8441332;37.4999043
город Москва, Ленинградское шоссе, дом 94А;Северный;Левобережный;55.856136;37.473324
город Москва, Валдайский проезд, дом 14;Северный;Левобережный;55.8682509;37.4685805
город Москва, Прибрежный проезд, дом 12;Северный;Левобережный;55.8733584;37.4652883
город Москва, улица Врубеля, дом 6;Северный;Сокол;55.8054949;37.5006982
город Москва, Кронштадтский бульвар, дом 20А, корпус 1;Северный;Головинский;55.843181;37.509505
город Москва, Новопесчаная улица, дом 15;Северный;Сокол;55.7982671;37.5155524
город Москва, улица Усиевича, дом 31А;Северный;Аэропорт;55.8077185;37.5157994
город Москва, улица Усиевича, дом 31А;Северный;Аэропорт;55.8077185;37.5157994
город Москва, Фестивальная улица, дом 69;Северный;Ховрино;55.8622149;37.5031626
город Москва, Левобережная улица, дом 6;Северный;Ховрино;55.8724539;37.4771909
город Москва, Михалковская улица, дом 38, строение 6;Северный;Головинский;55.841291;37.518174
город Москва, Клинская улица, дом 20;Северный;Ховрино;55.8693549;37.4922478
город Москва, Петрозаводская улица, дом 19А;Северный;Ховрино;55.86625;37.489704
город Москва, Фестивальная улица, дом 51;Северный;Ховрино;55.8606205;37.4919823
город Москва, Флотская улица, дом 11;Северный;Ховрино;55.8555751;37.5015797
город Москва, Флотская улица, дом 11;Северный;Ховрино;55.8555751;37.5015797
город Москва, Фестивальная улица, дом 16;Северный;Ховрино;55.8595236;37.4973565
город Москва, Флотская улица, дом 60;Северный;Головинский;55.853501;37.507807
город Москва, Авангардная улица, дом 11А;Северный;Головинский;55.8480609;37.4857884
город Москва, Ленинградское шоссе, дом 61, строение 4;Северный;Левобережный;55.8589096;37.4671029
город Москва, Ленинградское шоссе, дом 80, строение 1;Северный;Головинский;55.8470882;37.4766657
город Москва, Валдайский проезд, дом 8;Северный;Левобережный;55.8662418;37.4679584
город Москва, Кронштадтский бульвар, дом 37Г;Северный;Головинский;55.8488122;37.5042898
город Москва, Ленинградское шоссе, дом 4, строение 1;Северный;Сокол;55.811683;37.5062357
город Москва, площадь Ганецкого, дом 1;Северный;Войковский;55.8200771;37.5005184
город Москва, площадь Ганецкого, дом 1;Северный;Войковский;55.8200771;37.5005184
город Москва, улица Зои и Александра Космодемьянских, дом 8А, строение 1;Северный;Войковский;55.8190117;37.5050364
город Москва, Чапаевский переулок, дом 6;Северный;Сокол;55.8013903;37.5191929
город Москва, Новопесчаная улица, дом 10, строение 1;Северный;Сокол;55.7990702;37.5142679
город Москва, Смольная улица, дом 35, строение 2;Северный;Левобережный;55.860584;37.4809206
город Москва, улица Алабяна, дом 7;Северный;Сокол;55.8019232;37.508066
город Москва, Флотская улица, дом 3;Северный;Левобережный;55.8506226;37.4854951
город Москва, Кронштадтский бульвар, дом 3, строение 3;Северный;Головинский;55.8400078;37.4862212
город Москва, Кронштадтский бульвар, дом 3, строение 3;Северный;Головинский;55.8400078;37.4862212
город Москва, 3-я Подрезковская улица, дом 14, строение 2;Северный;Молжаниновский;55.9406644;37.3560143
город Москва, улица Правды, дом 21, строение 2;Северный;Беговой;55.7879619;37.57943
город Москва, улица Правды, дом 21, строение 2;Северный;Беговой;55.7879619;37.57943
город Москва, улица Правды, дом 21, строение 1;Северный;Беговой;55.7884813;37.5811165
город Москва, улица Правды, дом 24, строение 8;Северный;Беговой;55.7863221;37.583763
город Москва, улица Юннатов, дом 1;Северный;Савеловский;55.7974245;37.5636577
город Москва, улица Верхняя Масловка, дом 18;Северный;Савеловский;55.7946715;37.5627666
город Москва, 5-я улица Ямского Поля, дом 24;Северный;Беговой;55.7888991;37.5780517
город Москва, Петровско-Разумовский проезд, дом 29;Северный;Савеловский;55.8040517;37.5608964
город Москва, Петровско-Разумовский проезд, дом 29;Северный;Савеловский;55.8040517;37.5608964
город Москва, улица Нижняя Масловка, дом 10;Северный;Савеловский;55.7926578;37.5779775
город Москва, 5-я улица Ямского Поля, дом 19-21, строение 1;Северный;Беговой;55.787411;37.578657
город Москва, улица Верхняя Масловка, дом 20, строение 1;Северный;Савеловский;55.7959484;37.5622206
город Москва, улица Верхняя Масловка, дом 20, строение 1;Северный;Савеловский;55.7959484;37.5622206
город Москва, переулок Расковой, дом 14А;Северный;Беговой;55.7864893;37.5763621
город Москва, улица Нижняя Масловка, дом 16;Северный;Савеловский;55.7922782;37.5734485
город Москва, Вятская улица, дом 29;Северный;Савеловский;55.7977806;37.5810939
город Москва, Петровско-Разумовский проезд, дом 27;Северный;Савеловский;55.8023005;37.5612122
город Москва, Петровско-Разумовский проезд, дом 9;Северный;Савеловский;55.796186;37.5683217
город Москва, Приречная улица, дом 3;Западный;Ново-Переделкино;55.6427724;37.3716505
город Москва, Приречная улица, дом 1;Западный;Ново-Переделкино;55.641565;37.3716186
город Москва, улица Шолохова, дом 20;Западный;Ново-Переделкино;55.6409883;37.3510787
город Москва, улица Шолохова, дом 9;Западный;Ново-Переделкино;55.6389108;37.3475796
город Москва, улица Шолохова, дом 4;Западный;Ново-Переделкино;55.636034;37.3584432
город Москва, Боровское шоссе, дом 27;Западный;Ново-Переделкино;55.6448075;37.3657636
город Москва, Боровское шоссе, дом 27, корпус 1;Западный;Ново-Переделкино;55.6442568;37.3664726
город Москва, улица Шолохова, дом 19;Западный;Ново-Переделкино;55.6426575;37.3414097
город Москва, Новопеределкинская улица, дом 13, корпус 1;Западный;Ново-Переделкино;55.6398385;37.3622874
город Москва, Родниковая улица, дом 20, корпус 1;Западный;Солнцево;55.6342523;37.3810283
город Москва, Дорожная улица, дом 22А;Южный;Чертаново Южное;55.5995035;37.6176448
город Москва, Чоботовская улица, дом 19;Западный;Ново-Переделкино;55.6452596;37.3455195
город Москва, улица Шолохова, дом 22;Западный;Ново-Переделкино;55.641197;37.3491155
город Москва, улица Авиаторов, дом 11;Западный;Солнцево;55.6399079;37.4079515
город Москва, 5-я улица Ямского Поля, дом 28;Северный;Беговой;55.789158;37.57713
город Москва, Писцовая улица, дом 7А;Северный;Савеловский;55.7974049;37.5743658
город Москва, Писцовая улица, дом 14А;Северный;Савеловский;55.798004;37.57387
город Москва, улица Верхняя Масловка, дом 26;Северный;Савеловский;55.7980119;37.5600058
город Москва, Сумской проезд, дом 19А;Южный;Чертаново Северное;55.63148;37.595226
город Москва, Сумской проезд, дом 12, корпус 6;Южный;Чертаново Северное;55.6362839;37.6083163
город Москва, Россошанский проезд, дом 3;Южный;Чертаново Южное;55.6009544;37.6091891
город Москва, Большая Бутовская улица, дом 9;Юго-западный;Южное Бутово;55.543302;37.5818502
город Москва, Чертановская улица, дом 59А;Южный;Чертаново Южное;55.599723;37.591539
город Москва, Чонгарский бульвар, дом 12;Южный;Нагорный;55.6538066;37.6120035
город Москва, Балаклавский проспект, дом 6;Южный;Нагорный;55.6425264;37.6129106
город Москва, Артековская улица, дом 3;Южный;Нагорный;55.650877;37.6141132
город Москва, Фруктовая улица, дом 9;Южный;Нагорный;55.6584744;37.6123057
город Москва, Востряковский проезд, дом 3А;Южный;Бирюлево Западное;55.5844718;37.6413067
город Москва, Чертановская улица, дом 1А, корпус 3;Южный;Чертаново Северное;55.63818;37.609146
город Москва, Черниговский переулок, дом 9/13, строение 2;Центральный;Замоскворечье;55.7435295;37.6259423
город Москва, Овчинниковская набережная, дом 6, строение 1;Центральный;Замоскворечье;55.7455992;37.6283304
город Москва, Климентовский переулок, дом 14;Центральный;Замоскворечье;55.7410851;37.6266691
город Москва, Климентовский переулок, дом 14;Центральный;Замоскворечье;55.7410851;37.6266691
город Москва, Даниловская набережная, дом 6А;Южный;Даниловский;55.708878;37.6382369
город Москва, Пятницкая улица, дом 73;Центральный;Замоскворечье;55.7305457;37.6260525
город Москва, Пятницкая улица, дом 73;Центральный;Замоскворечье;55.7305457;37.6260525
город Москва, улица Юннатов, дом 18;Северный;Савеловский;55.8026869;37.5589084
город Москва, Полтавская улица, дом 3;Северный;Савеловский;55.7937029;37.5731402
город Москва, улица Верхняя Масловка, дом 10, строение 4;Северный;Савеловский;55.7932999;37.5656369
город Москва, Болотниковская улица, дом 6;Южный;Нагорный;55.6578981;37.612825
город Москва, Берсеневская набережная, дом 12, строение 1;Центральный;Якиманка;55.7422974;37.6091775
город Москва, улица Большая Полянка, дом 26, строение 1;Центральный;Якиманка;55.7374147;37.6186062
город Москва, Берсеневская набережная, дом 16, строение 9;Центральный;Якиманка;55.743153;37.610237
город Москва, улица Большая Полянка, дом 54, строение 1;Центральный;Якиманка;55.7311847;37.6213706
город Москва, улица Большая Полянка, дом 51А/9;Центральный;Якиманка;55.7322;37.620869
город Москва, улица Большая Полянка, дом 56, строение 3;Центральный;Якиманка;55.7305934;37.6221641
город Москва, улица Большая Полянка, дом 2, строение 2;Центральный;Якиманка;55.7415623;37.6153883
город Москва, Рябиновая улица, дом 32;Западный;Очаково-Матвеевское;55.6916283;37.4207142
город Москва, улица Обручева, дом 16, корпус 1;Юго-западный;Обручевский;55.6589038;37.514304
город Москва, улица Обручева, дом 16, корпус 1;Юго-западный;Обручевский;55.6589038;37.514304
город Москва, Пыжёвский переулок, дом 5, строение 1;Центральный;Якиманка;55.738892;37.622423
город Москва, улица Шаболовка, дом 2;Центральный;Якиманка;55.7267821;37.6114483
город Москва, улица Шухова, дом 14, строение 9;Южный;Донской;55.7174418;37.6124701
город Москва, 2-й Донской проезд, дом 4, строение 1;Южный;Донской;55.7133607;37.5936832
город Москва, улица Шаболовка, дом 39;Южный;Донской;55.717215;37.6094869
город Москва, улица Академика Петровского, дом 10;Южный;Донской;55.7188764;37.6073141
город Москва, улица Шаболовка, дом 44;Южный;Донской;55.7151006;37.6067307
город Москва, Лаврушинский переулок, дом 15, строение 1;Центральный;Якиманка;55.741652;37.6213486
город Москва, Ленинский проспект, дом 6, строение 1;Центральный;Якиманка;55.7271543;37.6068586
город Москва, Ленинский проспект, дом 6, строение 1;Центральный;Якиманка;55.7271543;37.6068586
город Москва, Ленинский проспект, дом 6, строение 1;Центральный;Якиманка;55.7271543;37.6068586
город Москва, Ленинский проспект, дом 6, строение 1;Центральный;Якиманка;55.7271543;37.6068586
город Москва, Ленинский проспект, дом 6, строение 2;Центральный;Якиманка;55.727537;37.607939
город Москва, Калужская площадь, дом 1, корпус 2;Центральный;Якиманка;55.7278753;37.613791
город Москва, Ленинский проспект, дом 42, корпус 4;Юго-западный;Гагаринский;55.7042571;37.5686876
город Москва, Ленинский проспект, дом 42, корпус 1-2-3;Юго-западный;Гагаринский;55.7032463;37.5672806
город Москва, проспект Вернадского, дом 29А;Юго-западный;Ломоносовский;55.681052;37.517446
город Москва, улица Крымский Вал, дом 3, корпус 1;Центральный;Якиманка;55.7296676;37.6097438
город Москва, улица Новаторов, дом 16;Юго-западный;Обручевский;55.6676181;37.5249845
город Москва, улица Малая Якиманка, дом 24;Центральный;Якиманка;55.7372277;37.6173062
город Москва, улица Малая Якиманка, дом 24;Центральный;Якиманка;55.7372277;37.6173062
город Москва, улица Малая Якиманка, дом 24;Центральный;Якиманка;55.7372277;37.6173062
город Москва, Ленинский проспект, дом 75А;Юго-западный;Гагаринский;55.6861305;37.5442782
город Москва, улица Вавилова, дом 84, корпус 2;Юго-западный;Ломоносовский;55.677804;37.5384465
город Москва, Ленинский проспект, дом 97, корпус 2;Юго-западный;Обручевский;55.671423;37.5251838
город Москва, Ленинский проспект, дом 97, корпус 1;Юго-западный;Обручевский;55.6712859;37.5232608
город Москва, улица Большая Полянка, дом 56, строение 1;Центральный;Якиманка;55.7307044;37.6220756
город Москва, улица Крупской, дом 17;Юго-западный;Ломоносовский;55.6832957;37.5240187
город Москва, улица Дмитрия Ульянова, дом 44, строение 1;Юго-западный;Котловка;55.6806659;37.591626
город Москва, Севастопольский проспект, дом 11А;Юго-западный;Котловка;55.6847352;37.6024601
город Москва, улица Кедрова, дом 14, корпус 1;Юго-западный;Академический;55.6834737;37.5719648
город Москва, улица Кржижановского, дом 15, корпус 1;Юго-западный;Академический;55.680266;37.5707297
город Москва, улица Кржижановского, дом 15, корпус 1;Юго-западный;Академический;55.680266;37.5707297
город Москва, улица Кржижановского, дом 16, корпус 1;Юго-западный;Академический;55.6799062;37.5693807
город Москва, улица Кржижановского, дом 21/33, корпус 1;Юго-западный;Академический;55.6781904;37.5765208
город Москва, Чонгарский бульвар, дом 25, строение 1;Юго-западный;Зюзино;55.652443;37.6018777
город Москва, Болотниковская улица, дом 16;Юго-западный;Зюзино;55.6568759;37.6036464
город Москва, Чонгарский бульвар, дом 24;Юго-западный;Зюзино;55.6535903;37.6024704
город Москва, улица Каховка, дом 20, строение 1;Юго-западный;Черемушки;55.6581885;37.5676241
город Москва, улица Намёткина, дом 13Б;Юго-западный;Черемушки;55.6626696;37.5549166
город Москва, улица Намёткина, дом 13Б;Юго-западный;Черемушки;55.6626696;37.5549166
город Москва, Нахимовский проспект, дом 35, корпус 2;Юго-западный;Черемушки;55.6727124;37.5753757
город Москва, проспект 60-летия Октября, дом 23;Юго-западный;Академический;55.691882;37.5764615
город Москва, проспект 60-летия Октября, дом 27;Юго-западный;Академический;55.6898385;37.5756588
город Москва, Профсоюзная улица, дом 27, корпус 1;Юго-западный;Черемушки;55.673945;37.559415
город Москва, Профсоюзная улица, дом 27, корпус 1;Юго-западный;Черемушки;55.673945;37.559415
город Москва, Профсоюзная улица, дом 33, строение 1;Юго-западный;Черемушки;55.67194;37.557233
город Москва, Симферопольский бульвар, дом 22, корпус 2;Юго-западный;Зюзино;55.6474726;37.6047241
город Москва, улица Дмитрия Ульянова, дом 51;Юго-западный;Котловка;55.680578;37.5955606
город Москва, Новочерёмушкинская улица, дом 12;Юго-западный;Академический;55.6865277;37.5835216
город Москва, Новочерёмушкинская улица, дом 44, корпус 1, строение 1;Юго-западный;Черемушки;55.6726037;37.5684295
город Москва, Новочерёмушкинская улица, дом 48;Юго-западный;Черемушки;55.6726411;37.5669256
город Москва, улица Цюрупы, дом 10, корпус 1;Юго-западный;Черемушки;55.6696862;37.5766927
город Москва, Симферопольский бульвар, дом 20;Юго-западный;Зюзино;55.6496049;37.6038798
город Москва, улица Каховка, дом 2, строение 1;Юго-западный;Зюзино;55.6532353;37.5920477
город Москва, Лодочная улица, дом 4;Северо-западный;Южное Тушино;55.835789;37.4550266
город Москва, улица Свободы, дом 40, корпус 2;Северо-западный;Южное Тушино;55.8459567;37.4562288
город Москва, Нелидовская улица, дом 10, строение 1;Северо-западный;Южное Тушино;55.8460764;37.4429553
город Москва, 1-й Тушинский проезд, дом 12;Северо-западный;Покровское-Стрешнево;55.8337505;37.4183443
город Москва, Сходненская улица, дом 17;Северо-западный;Южное Тушино;55.8420752;37.4382576
город Москва, Вишнёвая улица, дом 5;Северо-западный;Покровское-Стрешнево;55.8286266;37.4447088
город Москва, проезд Досфлота, дом 2, строение 1;Северо-западный;Южное Тушино;55.8408339;37.459364
город Москва, Волоколамское шоссе, дом 112, корпус 3;Северо-западный;Покровское-Стрешнево;55.8299091;37.4233212
город Москва, бульвар Яна Райниса, дом 13;Северо-западный;Южное Тушино;55.8493549;37.4334875
город Москва, Вишнёвая улица, дом 13;Северо-западный;Покровское-Стрешнево;55.8348252;37.4473063
город Москва, бульвар Яна Райниса, дом 4, корпус 1;Северо-западный;Северное Тушино;55.8506475;37.4307195
город Москва, Химкинский бульвар, дом 19, корпус 3;Северо-западный;Южное Тушино;55.8495161;37.444469
город Москва, улица Фабрициуса, дом 26;Северо-западный;Южное Тушино;55.8437608;37.4403736
город Москва, улица Героев-Панфиловцев, дом 7;Северо-западный;Северное Тушино;55.8571242;37.4321595
город Москва, улица Героев-Панфиловцев, дом 7;Северо-западный;Северное Тушино;55.8571242;37.4321595
город Москва, улица Фабрициуса, дом 6, корпус 2;Северо-западный;Южное Тушино;55.8458908;37.4505879
город Москва, улица Фабрициуса, дом 10, корпус 2;Северо-западный;Южное Тушино;55.8453061;37.4492874
город Москва, Тушинская улица, дом 7;Северо-западный;Покровское-Стрешнево;55.8259508;37.4499328
город Москва, Туристская улица, дом 19, корпус 5;Северо-западный;Северное Тушино;55.852332;37.4156466
город Москва, Планерная улица, дом 5, корпус 2;Северо-западный;Северное Тушино;55.860438;37.431522
город Москва, Планерная улица, дом 12, корпус 2;Северо-западный;Северное Тушино;55.859872;37.438763
город Москва, улица Героев Панфиловцев, дом 35, корпус 2;Северо-западный;Северное Тушино;55.8549391;37.413297
город Москва, Врачебный проезд, дом 12;Северо-западный;Покровское-Стрешнево;55.813596;37.4588852
город Москва, Туристская улица, дом 16, корпус 2;Северо-западный;Северное Тушино;55.8546952;37.4241566
город Москва, улица Вилиса Лациса, дом 11, корпус 2;Северо-западный;Северное Тушино;55.8624789;37.4270417
город Москва, бульвар Яна Райниса, дом 4, корпус 2;Северо-западный;Северное Тушино;55.852364;37.430319
город Москва, улица Свободы, дом 81, корпус 1;Северо-западный;Северное Тушино;55.8619538;37.445364
город Москва, улица Свободы, дом 81, корпус 6;Северо-западный;Северное Тушино;55.8626922;37.4418745
город Москва, улица Фомичёвой, дом 1, корпус 1;Северо-западный;Северное Тушино;55.8575346;37.4468846
город Москва, Туристская улица, дом 14, корпус 6;Северо-западный;Северное Тушино;55.8524891;37.4263077
город Москва, Волоколамское шоссе, дом 112;Северо-западный;Покровское-Стрешнево;55.828506;37.41829
город Москва, бульвар Яна Райниса, дом 43, корпус 2;Северо-западный;Южное Тушино;55.8488016;37.4101003
город Москва, Тушинская улица, дом 2;Северо-западный;Покровское-Стрешнево;55.8270771;37.4548684
город Москва, Хорошёвское шоссе, дом 3;Северный;Хорошевский;55.7735596;37.5424561
город Москва, Хорошёвское шоссе, дом 35, корпус 1;Северный;Хорошевский;55.7775065;37.5216985
город Москва, улица Розанова, дом 4;Северный;Хорошевский;55.7728588;37.5425794
город Москва, улица Бестужевых, дом 10А;Северо-восточный;Отрадное;55.8691057;37.606478
город Москва, Ясный проезд, дом 24А;Северо-восточный;Южное Медведково;55.8759482;37.623932
город Москва, Мурановская улица, дом 10А, строение 1;Северо-восточный;Бибирево;55.8938551;37.6045809
город Москва, Шенкурский проезд, дом 8А;Северо-восточный;Бибирево;55.8933535;37.5929819
город Москва, улица Грекова, дом 20;Северо-восточный;Северное Медведково;55.8911762;37.664059
город Москва, 3-й Стрелецкий проезд, дом 3;Северо-восточный;Марьина роща;55.7954374;37.6047995
город Москва, Октябрьский переулок, дом 11;Северо-восточный;Марьина роща;55.7865443;37.6099369
город Москва, улица Грекова, дом 11А;Северо-восточный;Северное Медведково;55.890766;37.657406
город Москва, улица Тихомирова, дом 10;Северо-восточный;Северное Медведково;55.8846896;37.6517199
город Москва, улица Тихомирова, дом 6;Северо-восточный;Северное Медведково;55.8835393;37.6481899
город Москва, улица Пестеля, дом 5;Северо-восточный;Отрадное;55.8644191;37.6135062
город Москва, Ботаническая улица, дом 21;Северо-восточный;Марфино;55.8288484;37.6009807
город Москва, улица Яблочкова, дом 5, строение 1;Северо-восточный;Бутырский;55.8158094;37.5812374
город Москва, улица Милашенкова, дом 7А;Северо-восточный;Бутырский;55.82302;37.583134
город Москва, Широкая улица, дом 21А;Северо-восточный;Северное Медведково;55.8894;37.670975
город Москва, Сухонская улица, дом 3;Северо-восточный;Южное Медведково;55.8745528;37.6511395
город Москва, Алтуфьевское шоссе, дом 12, корпус 1;Северо-восточный;Отрадное;55.8549852;37.5884158
город Москва, улица Конёнкова, дом 10А;Северо-восточный;Бибирево;55.890987;37.612569
город Москва, Северный бульвар, дом 4А;Северо-восточный;Отрадное;55.8652495;37.6100475
город Москва, улица Лескова, дом 8А;Северо-восточный;Бибирево;55.896433;37.595986
город Москва, Алтуфьевское шоссе, дом 94;Северо-восточный;Бибирево;55.9014697;37.5904284
город Москва, улица Плещеева, дом 26А;Северо-восточный;Бибирево;55.8883079;37.6191439
город Москва, Алтуфьевское шоссе, дом 30А;Северо-восточный;Отрадное;55.865837;37.58754
город Москва, Алтуфьевское шоссе, дом 24А;Северо-восточный;Отрадное;55.861744;37.587364
город Москва, улица Санникова, дом 3, корпус 3;Северо-восточный;Отрадное;55.8594731;37.5928623
город Москва, улица Грекова, дом 3, корпус 1;Северо-восточный;Северное Медведково;55.884678;37.65938
город Москва, Костромская улица, дом 14Г, строение 1;Северо-восточный;Алтуфьевский;55.88415;37.595726
город Москва, Белозерская улица, дом 13;Северо-восточный;Бибирево;55.8972307;37.6162945
город Москва, Заповедная улица, дом 22;Северо-восточный;Южное Медведково;55.867441;37.6426386
город Москва, Мурановская улица, дом 4А;Северо-восточный;Бибирево;55.8910361;37.6016312
город Москва, улица Декабристов, дом 8, корпус 4;Северо-восточный;Отрадное;55.8633016;37.596383
город Москва, Шенкурский проезд, дом 15;Северо-восточный;Бибирево;55.8959981;37.5893826
город Москва, улица Конёнкова, дом 8А;Северо-восточный;Бибирево;55.889649;37.610206
город Москва, Шенкурский проезд, дом 4А;Северо-восточный;Бибирево;55.89136;37.59309
город Москва, проезд Шокальского, дом 11, корпус 2;Северо-восточный;Южное Медведково;55.8749644;37.6428123
город Москва, улица Добролюбова, дом 14;Северо-восточный;Бутырский;55.8151752;37.5940594
город Москва, Большая Новодмитровская улица, дом 63;Северо-восточный;Бутырский;55.8051999;37.5838856
город Москва, Шенкурский проезд, дом 5;Северо-восточный;Бибирево;55.8928284;37.5901999
город Москва, улица Плещеева, дом 8А;Северо-восточный;Бибирево;55.8842637;37.6094812
город Москва, улица Пестеля, дом 9А;Северо-восточный;Отрадное;55.865682;37.611868
город Москва, Алтуфьевское шоссе, дом 60Г;Северо-восточный;Алтуфьевский;55.883076;37.592632
город Москва, улица Короленко, дом 3А;Восточный;Сокольники;55.7978079;37.6938703
город Москва, Попов проезд, дом 2;Восточный;Сокольники;55.7831216;37.6974698
город Москва, Верхняя Красносельская улица, дом 7, строение 2;Центральный;Красносельский;55.7849945;37.6611448
город Москва, 1-я Боевская улица, дом 6;Восточный;Сокольники;55.7918419;37.6927359
город Москва, улица Сокольнический Вал, дом 1Б;Восточный;Сокольники;55.7929564;37.6716506
город Москва, Русаковская улица, дом 10, строение 1;Центральный;Красносельский;55.7827508;37.6741332
город Москва, проспект Академика Сахарова, дом 12;Центральный;Красносельский;55.7692328;37.6432114
город Москва, проспект Академика Сахарова, дом 12;Центральный;Красносельский;55.7692328;37.6432114
город Москва, Орликов переулок, дом 3, строение 1;Центральный;Красносельский;55.7707108;37.6474881
город Москва, Мясницкая улица, дом 47;Центральный;Красносельский;55.768726;37.644498
город Москва, Мясницкая улица, дом 47;Центральный;Красносельский;55.768726;37.644498
город Москва, улица Короленко, дом 2А, строение 1;Восточный;Сокольники;55.7985546;37.6870035
город Москва, Орликов переулок, дом 3Б;Центральный;Красносельский;55.7714566;37.6469804
город Москва, Орликов переулок, дом 5, строение 2;Центральный;Красносельский;55.7725506;37.6497751
город Москва, Каланчёвская улица, дом 15А;Центральный;Красносельский;55.7722;37.6515678
город Москва, Уссурийская улица, дом 12;Восточный;Гольяново;55.8220521;37.8178808
город Москва, 2-я Пугачёвская улица, дом 10;Восточный;Преображенское;55.7923496;37.7254567
город Москва, Амурская улица, дом 6;Восточный;Гольяново;55.8066889;37.7597725
город Москва, Халтуринская улица, дом 16;Восточный;Преображенское;55.8037894;37.7274527
город Москва, Открытое шоссе, дом 23А;Восточный;Метрогородок;55.827085;37.752975
город Москва, Щёлковское шоссе, дом 79А;Восточный;Гольяново;55.812858;37.808024
город Москва, Амурская улица, дом 60;Восточный;Гольяново;55.8122416;37.7894186
город Москва, 2-я улица Бухвостова, дом 6;Восточный;Преображенское;55.7982302;37.7074891
город Москва, Уральская улица, дом 19;Восточный;Гольяново;55.8209709;37.7945329
город Москва, Камчатская улица, дом 8;Восточный;Гольяново;55.827963;37.8176995
город Москва, Байкальская улица, дом 44;Восточный;Гольяново;55.8151529;37.8147963
город Москва, Камчатская улица, дом 6;Восточный;Гольяново;55.827848;37.813944
город Москва, Камчатская улица, дом 10;Восточный;Гольяново;55.827929;37.820951
город Москва, Преображенская площадь, дом 12;Восточный;Преображенское;55.7943541;37.7138733
город Москва, Большая Черкизовская улица, дом 6;Восточный;Преображенское;55.7962383;37.7196273
город Москва, Мясницкая улица, дом 13, строение 11;Центральный;Красносельский;55.7626847;37.6330925
город Москва, Мясницкая улица, дом 13, строение 20;Центральный;Красносельский;55.7633727;37.6340407
город Москва, Большая Спасская улица, дом 8, строение 1А;Центральный;Красносельский;55.7756674;37.6432061
город Москва, Большая Спасская улица, дом 8, строение 1А;Центральный;Красносельский;55.7756674;37.6432061
город Москва, улица Сретенка, дом 32;Центральный;Красносельский;55.7711901;37.6325797
город Москва, Большая Спасская улица, дом 11, строение 1;Центральный;Красносельский;55.7737314;37.6394183
город Москва, улица Сретенка, дом 22/1, строение 1;Центральный;Красносельский;55.7695617;37.6325791
город Москва, Сретенский тупик, дом 5;Центральный;Красносельский;55.7713445;37.6337587
город Москва, Тверской бульвар, дом 10, строение 1;Центральный;Пресненский;55.7591919;37.6005469
город Москва, улица Исаковского, дом 28, корпус 3;Северо-западный;Строгино;55.8076346;37.4154774
город Москва, Авиационная улица, дом 71, корпус 3;Северо-западный;Щукино;55.807194;37.4523206
город Москва, Живописная улица, дом 32;Северо-западный;Щукино;55.7930417;37.4557209
город Москва, Карамышевская набережная, дом 38;Северо-западный;Хорошево-Мневники;55.769603;37.4716098
город Москва, улица Маршала Катукова, дом 12, корпус 3;Северо-западный;Строгино;55.8073693;37.4027477
город Москва, улица Исаковского, дом 22, корпус 3;Северо-западный;Строгино;55.8091622;37.4108483
город Москва, улица Кулакова, дом 12, корпус 2;Северо-западный;Строгино;55.8103422;37.3948423
город Москва, улица Исаковского, дом 14, корпус 3;Северо-западный;Строгино;55.8120342;37.4065407
город Москва, улица Маршала Катукова, дом 21, корпус 2;Северо-западный;Строгино;55.8074373;37.4125645
город Москва, Таллинская улица, дом 16, корпус 4;Северо-западный;Строгино;55.7969033;37.4008718
город Москва, Строгинский бульвар, дом 14, корпус 5;Северо-западный;Строгино;55.8016635;37.3985285
город Москва, Таллинская улица, дом 20, корпус 4;Северо-западный;Строгино;55.7970693;37.4047807
город Москва, улица Кулакова, дом 2, корпус 2;Северо-западный;Строгино;55.8157473;37.398419
город Москва, улица Кулакова, дом 17, корпус 2;Северо-западный;Строгино;55.8072891;37.3980692
город Москва, улица Кулакова, дом 3, корпус 1;Северо-западный;Строгино;55.8142678;37.4018389
город Москва, улица Твардовского, дом 20;Северо-западный;Строгино;55.7990596;37.4091601
