address,adm_district,city_district,lattitude,longitude
"город Москва, улица Талалихина, дом 2/1, корпус 1",Центральный,Таганский,55.7382978,37.6733369
"город Москва, Абельмановская улица, дом 6",Центральный,Таганский,55.7355279,37.6695159
"город Москва, улица Авиаторов, дом 14",Западный,Солнцево,55.6453166,37.3980907
"город Москва, улица Авиаторов, дом 16",Западный,Солнцево,55.6452481,37.3994615
"город Москва, улица Авиаторов, дом 18",Западный,Солнцево,55.6445907,37.4000561
"город Москва, Азовская улица, дом 3",Юго-западный,Зюзино,55.6623965,37.605708
"город Москва, Азовская улица, дом 4",Юго-западный,Зюзино,55.6604627,37.6020384
"город Москва, проспект Андропова, дом 17, корпус 2",Южный,Нагатинский Затон,55.683317,37.6681513
"город Москва, проспект Андропова, дом 26",Южный,Нагатино-Садовники,55.680798,37.6628214
"город Москва, проспект Андропова, дом 30",Южный,Нагатино-Садовники,55.6791138,37.6624594
"город Москва, проспект Андропова, дом 35А",Южный,Нагатинский Затон,55.6734895,37.6648106
"город Москва, проспект Андропова, дом 38, корпус 2",Южный,Нагатино-Садовники,55.674395,37.6596995
"город Москва, улица Артамонова, дом 7",Западный,Фили-Давыдково,55.7191556,37.4593161
"город Москва, улица Ивана Бабушкина, дом 15, корпус 1-2",Юго-западный,Академический,55.6849724,37.5622742
"город Москва, улица Ивана Бабушкина, дом 17, корпус 1",Юго-западный,Академический,55.6846697,37.5612921
"город Москва, Бакинская улица, дом 29",Южный,Царицыно,55.6181342,37.6608107
"город Москва, Балаклавский проспект, дом 48, корпус 1",Юго-западный,Зюзино,55.6484944,37.5711691
"город Москва, Балаклавский проспект, дом 54",Юго-западный,Зюзино,55.6496649,37.5674585
"город Москва, Татарская улица, дом 14",Центральный,Замоскворечье,55.7336112,37.6378485
"город Москва, Белореченская улица, дом 13, корпус 1",Юго-восточный,Люблино,55.6733406,37.7671652
"город Москва, Белореченская улица, дом 17",Юго-восточный,Люблино,55.6725767,37.767105
"город Москва, Бережковская набережная, дом 8",Западный,Дорогомилово,55.7395247,37.5662319
"город Москва, Бережковская набережная, дом 14",Западный,Дорогомилово,55.7371565,37.5632944
"город Москва, Болотниковская улица, дом 47, корпус 1",Юго-западный,Зюзино,55.6617075,37.5831835
"город Москва, Коктебельская улица, дом 11, строение 3",Юго-западный,Северное Бутово,55.5637825,37.585041
"город Москва, Булатниковская улица, дом 5, корпус 4",Южный,Бирюлево Западное,55.5789865,37.6510052
"город Москва, улица Бутлерова, дом 22",Юго-западный,Коньково,55.649242,37.5348673
"город Москва, улица Вавилова, дом 72/13",Юго-западный,Гагаринский,55.6814799,37.5477221
"город Москва, улица Вавилова, дом 81",Юго-западный,Ломоносовский,55.6808922,37.5483341
"город Москва, Нахимовский проспект, владение 75А",Юго-западный,Ломоносовский,55.6835026,37.5527533
"город Москва, Валовая улица, дом 2-4/44, строение 1",Центральный,Замоскворечье,55.7312241,37.6348988
"город Москва, Валовая улица, дом 6",Центральный,Замоскворечье,55.7311277,37.6338902
"город Москва, Валовая улица, дом 8/18",Центральный,Замоскворечье,55.7308771,37.6314957
"город Москва, Валовая улица, дом 11/19",Центральный,Замоскворечье,55.7302601,37.6323703
"город Москва, Варшавское шоссе, дом 2",Южный,Донской,55.699943,37.619683
"город Москва, Варшавское шоссе, дом 7, корпус 1",Южный,Донской,55.700877,37.622405
"город Москва, Варшавское шоссе, дом 29",Южный,Донской,55.693226,37.622432
"город Москва, Варшавское шоссе, дом 72, корпус 2",Южный,Нагорный,55.656869,37.618758
"город Москва, Варшавское шоссе, дом 100",Южный,Нагорный,55.646061,37.618902
"город Москва, Варшавское шоссе, дом 143А",Южный,Чертаново Южное,55.583953,37.599148
"город Москва, Велозаводская улица, дом 6",Южный,Даниловский,55.7123511,37.664951
"город Москва, Велозаводская улица, дом 6",Южный,Даниловский,55.7123511,37.664951
"город Москва, проспект Вернадского, дом 9/10",Юго-западный,Гагаринский,55.6894912,37.5314479
"город Москва, проспект Вернадского, дом 11/19",Юго-западный,Ломоносовский,55.688741,37.5287928
"город Москва, проспект Вернадского, дом 11/19",Юго-западный,Ломоносовский,55.688741,37.5287928
"город Москва, проспект Вернадского, дом 11/19",Юго-западный,Ломоносовский,55.688741,37.5287928
"город Москва, проспект Вернадского, дом 11/19",Юго-западный,Ломоносовский,55.688741,37.5287928
"город Москва, проспект Вернадского, дом 13",Юго-западный,Ломоносовский,55.6876027,37.5277584
"город Москва, улица Кравченко, дом 24/35",Юго-западный,Ломоносовский,55.6800451,37.5135241
"город Москва, проспект Вернадского, дом 37",Западный,Проспект Вернадского,55.6783296,37.5117673
"город Москва, проспект Вернадского, дом 86, строение 1",Западный,Тропарево-Никулино,55.6604384,37.4745984
"город Москва, проспект Вернадского, дом 93",Западный,Тропарево-Никулино,55.6671781,37.4951448
"город Москва, проспект Вернадского, дом 97, корпус 1",Западный,Тропарево-Никулино,55.6671211,37.491379
"город Москва, проспект Вернадского, дом 97, корпус 1",Западный,Тропарево-Никулино,55.6671211,37.491379
"город Москва, проспект Вернадского, дом 103, корпус 1",Западный,Тропарево-Никулино,55.6633678,37.4927574
"город Москва, проспект Вернадского, дом 125",Западный,Тропарево-Никулино,55.6555236,37.482072
"город Москва, Вешняковская улица, дом 2",Восточный,Вешняки,55.7376943,37.8205032
"город Москва, Вешняковская улица, дом 2",Восточный,Вешняки,55.7376943,37.8205032
"город Москва, улица Архитектора Власова, дом 11, корпус 1",Юго-западный,Черемушки,55.6786387,37.5527225
"город Москва, улица Архитектора Власова, дом 47",Юго-западный,Обручевский,55.666519,37.5437582
"город Москва, улица Академика Волгина, дом 6",Юго-западный,Обручевский,55.6535087,37.5181389
"город Москва, улица Академика Волгина, дом 29, корпус 1",Юго-западный,Коньково,55.6436074,37.5079385
"город Москва, Волгоградский проспект, дом 4",Центральный,Таганский,55.7307845,37.6699793
"город Москва, Волгоградский проспект, дом 15",Центральный,Таганский,55.7294781,37.6775343
"город Москва, Волгоградский проспект, дом 17, строение 1",Центральный,Таганский,55.728951,37.6800311
"город Москва, Волгоградский проспект, дом 17, строение 1",Центральный,Таганский,55.728951,37.6800311
"город Москва, Волгоградский проспект, дом 17",Центральный,Таганский,55.7286558,37.6791571
"город Москва, Волгоградский проспект, дом 17",Центральный,Таганский,55.7286558,37.6791571
"город Москва, Волгоградский проспект, дом 66, корпус 4",Юго-восточный,Кузьминки,55.7045383,37.756902
"город Москва, Волгоградский проспект, дом 103, корпус 6",Юго-восточный,Кузьминки,55.7095982,37.7570954
"город Москва, Волгоградский проспект, дом 157, корпус 4",Юго-восточный,Кузьминки,55.7054383,37.7871974
"город Москва, Ферганская улица, дом 12",Юго-восточный,Выхино-Жулебино,55.7079682,37.8087692
"город Москва, Воронежская улица, дом 26, корпус 4",Южный,Орехово-Борисово Южное,55.6083353,37.7369197
"город Москва, Воронцовская улица, дом 13/14, строение 3",Центральный,Таганский,55.7396385,37.6577209
"город Москва, Воронцовская улица, дом 36, строение 1",Центральный,Таганский,55.7343372,37.6615082
"город Москва, Воронцовская улица, дом 48",Центральный,Таганский,55.7326151,37.6637271
"город Москва, Воронцовская улица, дом 48",Центральный,Таганский,55.7326151,37.6637271
"город Москва, Воронцовская улица, дом 48",Центральный,Таганский,55.7326151,37.6637271
"город Москва, Гвардейская улица, дом 15, корпус 1",Западный,Можайский,55.7248734,37.4232738
"город Москва, улица Маршала Голованова, дом 19",Юго-восточный,Марьино,55.6439933,37.7308776
"город Москва, Кутузовский проспект, дом 71",Западный,Фили-Давыдково,55.7237927,37.4520036
"город Москва, Гурьевский проезд, дом 25, корпус 1",Южный,Орехово-Борисово Южное,55.6080432,37.7548965
"город Москва, Гурьевский проезд, дом 31, корпус 1",Южный,Орехово-Борисово Южное,55.6093345,37.7582183
"город Москва, улица 26-ти Бакинских Комиссаров, дом 7, корпус 6",Западный,Тропарево-Никулино,55.6554993,37.4847571
"город Москва, улица Мусы Джалиля, дом 4, корпус 6",Южный,Зябликово,55.6287015,37.740627
"город Москва, улица Большая Якиманка, дом 19",Центральный,Якиманка,55.7373576,37.6155738
"город Москва, улица Большая Якиманка, дом 32",Центральный,Якиманка,55.7350644,37.6124615
"город Москва, улица Большая Якиманка, дом 32",Центральный,Якиманка,55.7350644,37.6124615
"город Москва, улица Большая Якиманка, дом 32",Центральный,Якиманка,55.7350644,37.6124615
"город Москва, улица Большая Якиманка, дом 52",Центральный,Якиманка,55.7317793,37.6115177
"город Москва, улица Большая Якиманка, дом 54",Центральный,Якиманка,55.7314094,37.6115514
"город Москва, улица Большая Якиманка, дом 56",Центральный,Якиманка,55.7309836,37.6115866
"город Москва, улица Большая Якиманка, дом 58/2",Центральный,Якиманка,55.7305489,37.6115006
"город Москва, улица Большая Якиманка, дом 58/2",Центральный,Якиманка,55.7305489,37.6115006
"город Москва, Днепропетровская улица, дом 3, корпус 1",Южный,Чертаново Центральное,55.6216808,37.6045474
"город Москва, улица Коровий Вал, дом 7, строение 1",Центральный,Якиманка,55.7287098,37.6170465
"город Москва, улица Доватора, дом 11, корпус 1",Центральный,Хамовники,55.7231215,37.5675049
"город Москва, улица Доватора, дом 13",Центральный,Хамовники,55.7226095,37.567282
"город Москва, Домодедовская улица, дом 24, корпус 4",Южный,Орехово-Борисово Южное,55.6073122,37.7082992
"город Москва, 1-я Дубровская улица, дом 6",Юго-восточный,Южнопортовый,55.7268578,37.6693323
"город Москва, 1-я Дубровская улица, дом 13",Юго-восточный,Южнопортовый,55.7235222,37.6729893
"город Москва, улица Генерала Ермолова, дом 4",Западный,Дорогомилово,55.7348289,37.5181511
"город Москва, Житная улица, дом 10",Центральный,Якиманка,55.7303792,37.6189134
"город Москва, улица Зацепский Вал, дом 6/13, строение 1",Центральный,Замоскворечье,55.732947,37.6393833
"город Москва, Зеленодольская улица, дом 33, корпус 3",Юго-восточный,Кузьминки,55.7076844,37.771267
"город Москва, Зубовский бульвар, дом 16-20, строение 1",Центральный,Хамовники,55.7384473,37.588546
"город Москва, Зубовский бульвар, дом 25",Центральный,Хамовники,55.7365523,37.5900364
"город Москва, Зубовский бульвар, дом 25",Центральный,Хамовники,55.7365523,37.5900364
"город Москва, Кавказский бульвар, дом 16, корпус 2",Южный,Царицыно,55.6334331,37.6653997
"город Москва, улица Большие Каменщики, дом 21/8",Центральный,Таганский,55.7355965,37.6572538
"город Москва, Пролетарский проспект, дом 14/49, корпус 1",Южный,Царицыно,55.6365563,37.6546402
"город Москва, Кантемировская улица, дом 17, корпус 1",Южный,Царицыно,55.6366983,37.6710845
"город Москва, 2-й квартал Капотня, дом 1",Юго-восточный,Капотня,55.6390975,37.7969934
"город Москва, Кастанаевская улица, дом 11",Западный,Филевский парк,55.7385854,37.4934806
"город Москва, Кастанаевская улица, дом 54",Западный,Фили-Давыдково,55.7340945,37.4686359
"город Москва, улица Каховка, дом 8, корпус 1",Юго-западный,Зюзино,55.6539842,37.5835051
"город Москва, улица Каховка, дом 12, корпус 2",Юго-западный,Зюзино,55.6559299,37.5789699
"город Москва, Каширское шоссе, дом 5, корпус 1",Южный,Нагатино-Садовники,55.6712284,37.6291436
"город Москва, Каширское шоссе, дом 13, корпус 1",Южный,Нагатино-Садовники,55.6666186,37.6301302
"город Москва, Каширское шоссе, дом 46, корпус 1",Южный,Москворечье-Сабурово,55.647944,37.6647058
"город Москва, Каширское шоссе, дом 56, корпус 2",Южный,Москворечье-Сабурово,55.6446754,37.6699944
"город Москва, Каширское шоссе, дом 60, корпус 2",Южный,Москворечье-Сабурово,55.6441756,37.6715051
"город Москва, Керченская улица, дом 1, корпус 1",Юго-западный,Зюзино,55.6519851,37.5805344
"город Москва, Керченская улица, дом 1А, корпус 3",Юго-западный,Зюзино,55.654741,37.584047
"город Москва, Киевская улица, дом 20",Западный,Дорогомилово,55.7386937,37.5462152
"город Москва, Киевская улица, дом 20",Западный,Дорогомилово,55.7386937,37.5462152
"город Москва, Кировоградская улица, дом 11",Южный,Чертаново Центральное,55.6159715,37.6078626
"город Москва, Кировоградская улица, дом 11",Южный,Чертаново Центральное,55.6159715,37.6078626
"город Москва, Кировоградская улица, дом 25, корпус 1",Южный,Чертаново Южное,55.5975895,37.5979831
"город Москва, Кожевническая улица, дом 5",Центральный,Замоскворечье,55.7301272,37.643906
"город Москва, 5-я Кожуховская улица, дом 10, корпус 1",Южный,Даниловский,55.7049484,37.6671902
"город Москва, Коломенская улица, дом 5",Южный,Нагатинский Затон,55.6833849,37.7045449
"город Москва, Фрунзенская набережная, дом 12",Центральный,Хамовники,55.7320396,37.5941082
"город Москва, Комсомольский проспект, дом 5/2",Центральный,Хамовники,55.7318413,37.59312
"город Москва, Комсомольский проспект, дом 5/2",Центральный,Хамовники,55.7318413,37.59312
"город Москва, Комсомольский проспект, дом 7, строение 1",Центральный,Хамовники,55.7309561,37.5922359
"город Москва, Комсомольский проспект, дом 14/1, корпус 1",Центральный,Хамовники,55.7310615,37.5891435
"город Москва, Комсомольский проспект, дом 14/1, корпус 2",Центральный,Хамовники,55.7313466,37.5900238
"город Москва, Комсомольский проспект, дом 14/1, корпус 2",Центральный,Хамовники,55.7313466,37.5900238
"город Москва, Комсомольский проспект, дом 17",Центральный,Хамовники,55.7295101,37.5871809
"город Москва, Комсомольский проспект, дом 21/10",Центральный,Хамовники,55.7278657,37.5848149
"город Москва, Комсомольский проспект, дом 21/10",Центральный,Хамовники,55.7278657,37.5848149
"город Москва, Комсомольский проспект, дом 21/10",Центральный,Хамовники,55.7278657,37.5848149
"город Москва, Комсомольский проспект, дом 21/10",Центральный,Хамовники,55.7278657,37.5848149
"город Москва, Комсомольский проспект, дом 29",Центральный,Хамовники,55.7249357,37.5801066
"город Москва, Комсомольский проспект, дом 30",Центральный,Хамовники,55.7251397,37.578578
"город Москва, 3-я Фрунзенская улица, дом 14/37",Центральный,Хамовники,55.7220867,37.5765976
"город Москва, Комсомольский проспект, дом 45",Центральный,Хамовники,55.7200372,37.5739429
"город Москва, улица Коновалова, дом 16А",Юго-восточный,Рязанский,55.732132,37.7644442
"город Москва, Кооперативная улица, дом 2, корпус 13",Центральный,Хамовники,55.7249333,37.5661766
"город Москва, Большая Косинская улица, дом 24А",Восточный,Косино-Ухтомский,55.71435,37.855713
"город Москва, улица Косыгина, дом 5",Юго-западный,Гагаринский,55.7070157,37.5727786
"город Москва, улица Коштоянца, дом 1/83",Западный,Проспект Вернадского,55.6801513,37.4939836
"город Москва, улица Коштоянца, дом 1А",Западный,Проспект Вернадского,55.679146,37.4926146
"город Москва, улица Кравченко, дом 8",Юго-западный,Ломоносовский,55.6772767,37.5199788
"город Москва, Краснодарская улица, дом 46",Юго-восточный,Люблино,55.6766147,37.7604723
"город Москва, Краснодарская улица, дом 51, корпус 2",Юго-восточный,Люблино,55.6773609,37.765311
"город Москва, Краснодонская улица, дом 2, корпус 1",Юго-восточный,Люблино,55.6868496,37.7522267
"город Москва, Краснохолмская набережная, дом 1/15",Центральный,Таганский,55.7362195,37.6496019
"город Москва, Краснохолмская набережная, дом 13, строение 1",Центральный,Таганский,55.7350185,37.6519965
"город Москва, улица Красный Казанец, дом 17",Восточный,Вешняки,55.7185528,37.8153234
"город Москва, улица Красного Маяка, дом 1, корпус 1",Южный,Чертаново Центральное,55.6108493,37.6006381
"город Москва, улица Красного Маяка, дом 2",Южный,Чертаново Центральное,55.6118697,37.6018918
"город Москва, улица Кржижановского, дом 1/19",Юго-западный,Академический,55.6837354,37.5603718
"город Москва, улица Кржижановского, дом 15, корпус 3",Юго-западный,Академический,55.6797041,37.571996
"город Москва, улица Кржижановского, дом 18, корпус 1",Юго-западный,Академический,55.6796414,37.5701118
"город Москва, улица Кржижановского, дом 18, корпус 2",Юго-западный,Академический,55.6793007,37.5703357
"город Москва, улица Кржижановского, дом 24/35, корпус 3",Юго-западный,Академический,55.6769802,37.5780583
"город Москва, улица Кржижановского, дом 24/35, корпус 3",Юго-западный,Академический,55.6769802,37.5780583
"город Москва, улица Пречистенка, дом 31/16",Центральный,Хамовники,55.7400409,37.5903321
"город Москва, 3-й Крутицкий переулок, дом 13",Юго-восточный,Южнопортовый,55.7304857,37.6635869
"город Москва, Кунцевская улица, дом 10",Западный,Кунцево,55.7312319,37.4128892
"город Москва, Кусковская улица, дом 1",Восточный,Перово,55.7387182,37.7630694
"город Москва, Кутузовский проспект, дом 30",Западный,Дорогомилово,55.7414685,37.53588
"город Москва, Кутузовский проспект, дом 30",Западный,Дорогомилово,55.7414685,37.53588
"город Москва, Кутузовский проспект, дом 41",Западный,Дорогомилово,55.7387408,37.5311014
"город Москва, Лебедянская улица, дом 28, корпус 1",Южный,Бирюлево Восточное,55.5851023,37.6903983
"город Москва, улица Зацепский Вал, дом 5",Центральный,Замоскворечье,55.7323322,37.6408181
"город Москва, Павелецкая площадь, дом 1",Центральный,Замоскворечье,55.7316564,37.64105
"город Москва, Павелецкая площадь, дом 1",Центральный,Замоскворечье,55.7316564,37.64105
"город Москва, Павелецкая площадь, дом 1",Центральный,Замоскворечье,55.7316564,37.64105
"город Москва, Павелецкая площадь, дом 1",Центральный,Замоскворечье,55.7316564,37.64105
"город Москва, Павелецкая площадь, дом 1А, строение 1",Центральный,Замоскворечье,55.7296497,37.6394588
"город Москва, Павелецкая площадь, дом 1",Центральный,Замоскворечье,55.7316564,37.64105
"город Москва, Павелецкая площадь, дом 1",Центральный,Замоскворечье,55.7316564,37.64105
"город Москва, Павелецкая площадь, дом 1",Центральный,Замоскворечье,55.7316564,37.64105
"город Москва, Павелецкая площадь, дом 1",Центральный,Замоскворечье,55.7316564,37.64105
"город Москва, Ленинский проспект, дом 2А",Центральный,Якиманка,55.7288401,37.6109856
"город Москва, Ленинский проспект, дом 11, строение 1",Центральный,Якиманка,55.7232866,37.6039632
"город Москва, Ленинский проспект, дом 13",Центральный,Якиманка,55.7220593,37.6020484
"город Москва, Ленинский проспект, дом 28",Южный,Донской,55.713536,37.5884743
"город Москва, Ленинский проспект, дом 34/1",Юго-западный,Гагаринский,55.7074088,37.5777455
"город Москва, Ленинский проспект, дом 37",Южный,Донской,55.7099431,37.5865337
"город Москва, Ленинский проспект, дом 37",Южный,Донской,55.7099431,37.5865337
"город Москва, Ленинский проспект, дом 37",Южный,Донской,55.7099431,37.5865337
"город Москва, Ленинский проспект, дом 37",Южный,Донской,55.7099431,37.5865337
"город Москва, Ленинский проспект, дом 37А",Южный,Донской,55.7085478,37.5867267
"город Москва, Ленинский проспект, дом 43",Юго-западный,Гагаринский,55.7047495,37.5762532
"город Москва, Ленинский проспект, дом 43",Юго-западный,Гагаринский,55.7047495,37.5762532
"город Москва, Ленинский проспект, дом 57",Юго-западный,Гагаринский,55.696527,37.5614965
"город Москва, Ленинский проспект, дом 57",Юго-западный,Гагаринский,55.696527,37.5614965
"город Москва, Ленинский проспект, дом 61/1",Юго-западный,Гагаринский,55.6949193,37.5584562
"город Москва, Ленинский проспект, дом 68/10",Юго-западный,Гагаринский,55.6890613,37.5459114
"город Москва, Ленинский проспект, дом 68/10",Юго-западный,Гагаринский,55.6890613,37.5459114
"город Москва, Ленинский проспект, дом 68/10",Юго-западный,Гагаринский,55.6890613,37.5459114
"город Москва, Ленинский проспект, дом 68/10",Юго-западный,Гагаринский,55.6890613,37.5459114
"город Москва, Ленинский проспект, дом 68/10",Юго-западный,Гагаринский,55.6890613,37.5459114
"город Москва, Ленинский проспект, дом 82/2",Юго-западный,Ломоносовский,55.6806361,37.5334078
"город Москва, Ленинский проспект, дом 87",Юго-западный,Ломоносовский,55.679313,37.5337761
"город Москва, Ленинский проспект, дом 91",Юго-западный,Ломоносовский,55.6765512,37.5298462
"город Москва, Ленинский проспект, дом 95",Юго-западный,Ломоносовский,55.673891,37.525944
"город Москва, Ленинский проспект, дом 99",Юго-западный,Обручевский,55.6685965,37.5186866
"город Москва, Ленинский проспект, дом 99",Юго-западный,Обручевский,55.6685965,37.5186866
"город Москва, Ленинский проспект, дом 148",Западный,Тропарево-Никулино,55.6550947,37.4930381
"город Москва, улица Лестева, дом 21/61, корпус 1",Южный,Даниловский,55.7144025,37.6078556
"город Москва, Ломоносовский проспект, дом 3, корпус 1",Юго-западный,Гагаринский,55.6848555,37.5489316
"город Москва, Ломоносовский проспект, дом 7, корпус 1",Юго-западный,Гагаринский,55.6865415,37.5466763
"город Москва, Ломоносовский проспект, дом 31, корпус 5",Западный,Раменки,55.7075098,37.5073013
"город Москва, Лужнецкий проезд, дом 1",Центральный,Хамовники,55.7254057,37.5603702
"город Москва, Люсиновская улица, дом 36/50",Центральный,Замоскворечье,55.7223909,37.6216138
"город Москва, Люсиновская улица, дом 41, строение 1",Центральный,Замоскворечье,55.7214284,37.6230557
"город Москва, Люсиновская улица, дом 53",Южный,Даниловский,55.7186994,37.6231354
"город Москва, Люсиновская улица, дом 55",Южный,Даниловский,55.7169814,37.6236963
"город Москва, Космодамианская набережная, дом 40-42, строение 3",Центральный,Замоскворечье,55.7376178,37.6437236
"город Москва, Люблинская улица, дом 121/1",Юго-восточный,Люблино,55.675098,37.73977
"город Москва, Марксистская улица, дом 5",Центральный,Таганский,55.7369225,37.6646368
"город Москва, Марксистская улица, дом 9",Центральный,Таганский,55.7348119,37.6680637
"город Москва, Марксистская улица, дом 9",Центральный,Таганский,55.7348119,37.6680637
"город Москва, улица Мастеркова, дом 3",Южный,Даниловский,55.7085676,37.658731
"город Москва, Матвеевская улица, дом 20, корпус 1",Западный,Очаково-Матвеевское,55.7033702,37.4662536
"город Москва, Медынская улица, дом 5, корпус 1",Южный,Бирюлево Западное,55.5899293,37.6483981
"город Москва, улица Миклухо-Маклая, дом 3",Юго-западный,Обручевский,55.6550145,37.4987589
"город Москва, улица Миклухо-Маклая, дом 5",Юго-западный,Обручевский,55.6555878,37.4996459
"город Москва, улица Миклухо-Маклая, дом 9",Юго-западный,Обручевский,55.6542566,37.5013633
"город Москва, улица Миклухо-Маклая, дом 9",Юго-западный,Обручевский,55.6542566,37.5013633
"город Москва, улица Миклухо-Маклая, дом 13",Юго-западный,Обручевский,55.652698,37.5044379
"город Москва, улица Миклухо-Маклая, дом 13",Юго-западный,Обручевский,55.652698,37.5044379
"город Москва, улица Миклухо-Маклая, дом 15",Юго-западный,Обручевский,55.6526603,37.5054537
"город Москва, улица Миклухо-Маклая, дом 17",Юго-западный,Обручевский,55.6518451,37.5061373
"город Москва, улица Миклухо-Маклая, дом 19",Юго-западный,Обручевский,55.6519447,37.507098
"город Москва, улица Миклухо-Маклая, дом 21, корпус 1",Юго-западный,Обручевский,55.6518368,37.5081831
"город Москва, улица Миклухо-Маклая, дом 21, корпус 1",Юго-западный,Обручевский,55.6518368,37.5081831
"город Москва, улица Миклухо-Маклая, дом 21, корпус 3",Юго-западный,Обручевский,55.6513844,37.5085911
"город Москва, улица Миклухо-Маклая, дом 55",Юго-западный,Коньково,55.6411722,37.5331173
"город Москва, улица Миклухо-Маклая, дом 55",Юго-западный,Коньково,55.6411722,37.5331173
"город Москва, улица Академика Миллионщикова, дом 7, корпус 1",Южный,Нагатино-Садовники,55.6720821,37.6517543
"город Москва, улица Михайлова, дом 29, корпус 3",Юго-восточный,Рязанский,55.7272201,37.7719403
"город Москва, 2-й Верхний Михайловский проезд, дом 2",Южный,Донской,55.7096361,37.6050169
"город Москва, Можайское шоссе, дом 11",Западный,Можайский,55.7209055,37.4359688
"город Москва, Можайское шоссе, дом 30",Западный,Можайский,55.7199565,37.4200151
"город Москва, Можайское шоссе, дом 31, корпус 1",Западный,Можайский,55.7184392,37.4204821
"город Москва, Можайское шоссе, дом 39",Западный,Можайский,55.7171376,37.414002
"город Москва, Можайское шоссе, дом 39",Западный,Можайский,55.7171376,37.414002
"город Москва, Молодогвардейская улица, дом 26, корпус 1",Западный,Кунцево,55.7343135,37.4191778
"город Москва, Молодогвардейская улица, дом 28, корпус 1",Западный,Кунцево,55.7343308,37.4181197
"город Москва, Мосфильмовская улица, дом 17/25",Западный,Раменки,55.7155381,37.5164325
"город Москва, Мосфильмовская улица, дом 22",Западный,Раменки,55.721219,37.524696
"город Москва, Мосфильмовская улица, дом 23",Западный,Раменки,55.713664,37.514033
"город Москва, Мытная улица, дом 58",Южный,Даниловский,55.7153154,37.6195994
"город Москва, Нагатинская набережная, дом 12, корпус 3",Южный,Нагатино-Садовники,55.6812508,37.6462738
"город Москва, Нагатинская улица, дом 13, корпус 1",Южный,Нагатино-Садовники,55.6801076,37.6405381
"город Москва, Нагатинская улица, дом 33",Южный,Нагатино-Садовники,55.6776923,37.659868
"город Москва, Нагорная улица, владение 25, строение 1",Юго-западный,Котловка,55.6766487,37.5996879
"город Москва, Нагорный бульвар, дом 5, корпус 1",Юго-западный,Котловка,55.673777,37.5938094
"город Москва, Нахимовский проспект, дом 4",Южный,Нагорный,55.6647267,37.6114165
"город Москва, Нахимовский проспект, дом 4",Южный,Нагорный,55.6647267,37.6114165
"город Москва, Нежинская улица, дом 5Б",Западный,Очаково-Матвеевское,55.7139682,37.4749756
"город Москва, Нижегородская улица, дом 2, корпус 1",Центральный,Таганский,55.7384033,37.6744578
"город Москва, Нижегородская улица, дом 2, корпус 1",Центральный,Таганский,55.7384033,37.6744578
"город Москва, Нижегородская улица, дом 58, корпус 3",Юго-восточный,Нижегородский,55.7343268,37.7057868
"город Москва, Нижегородская улица, дом 70, корпус 1",Юго-восточный,Нижегородский,55.7334809,37.7091307
"город Москва, улица Новинки, дом 31",Южный,Нагатинский Затон,55.6765692,37.6780997
"город Москва, 1-я Новокузьминская улица, дом 3",Юго-восточный,Рязанский,55.716754,37.7851781
"город Москва, Новодевичий проезд, дом 2",Центральный,Хамовники,55.7281405,37.5600573
"город Москва, Новодевичий проезд, дом 4",Центральный,Хамовники,55.7289784,37.5587474
"город Москва, Новокузнецкая улица, дом 13, строение 1",Центральный,Замоскворечье,55.7376337,37.6318209
"город Москва, Новокузнецкая улица, дом 33, строение 1",Центральный,Замоскворечье,55.7338115,37.6343689
"город Москва, 1-й Новокузнецкий переулок, дом 5-7",Центральный,Замоскворечье,55.7346564,37.6323147
"город Москва, Окская улица, дом 16, корпус 3",Юго-восточный,Кузьминки,55.7108415,37.7573552
"город Москва, улица Орджоникидзе, дом 9, корпус 1",Южный,Донской,55.7099956,37.5984595
"город Москва, Ореховый бульвар, дом 47/33",Южный,Зябликово,55.614576,37.7465145
"город Москва, улица Остоженка, дом 14/2",Центральный,Хамовники,55.7418049,37.599051
"город Москва, улица Остоженка, дом 14/2",Центральный,Хамовники,55.7418049,37.599051
"город Москва, улица Остоженка, дом 42/2",Центральный,Хамовники,55.7374349,37.5948669
"город Москва, улица Островитянова, дом 16, корпус 5",Юго-западный,Теплый Стан,55.6330058,37.5064873
"город Москва, Рябиновая улица, дом 40А",Западный,Очаково-Матвеевское,55.680401,37.4261232
"Партизанская улица, дом 30",Западный,Кунцево,55.7369838,37.4142432
"Партизанская улица, дом 30",Западный,Кунцево,55.7369838,37.4142432
"город Москва, улица Шаболовка, дом 30/12",Южный,Донской,55.7194247,37.6083365
"город Москва, улица Шаболовка, дом 30/12",Южный,Донской,55.7194247,37.6083365
"город Москва, улица Пивченкова, дом 7",Западный,Фили-Давыдково,55.7354666,37.475577
"город Москва, Большая Пироговская улица, дом 37-43, корпус А",Центральный,Хамовники,55.7281027,37.564264
"город Москва, Большая Пироговская улица, дом 37-43, корпус А",Центральный,Хамовники,55.7281027,37.564264
"город Москва, Большая Пироговская улица, дом 53",Центральный,Хамовники,55.7270231,37.5614623
"город Москва, улица Плющиха, дом 53/25, строение 1",Центральный,Хамовники,55.7388365,37.5764201
"город Москва, площадь Победы, дом 1, корпус Б",Западный,Дорогомилово,55.7355827,37.519543
"город Москва, Поклонная улица, дом 10",Западный,Дорогомилово,55.73594,37.5288285
